signal_date,rank,instrument,score,pct_rank,side,ret_1d,ret_3d,ret_5d
2025-12-18,482,HON,-0.4970057534260311,0.959163346613546,short,-0.0158203840255737,-0.0109487771987915,-0.0101451873779296
2025-12-18,483,HRL,-0.4970057534260311,0.9611553784860558,short,0.0190114974975585,0.0287283658981323,0.0211237668991088
2025-12-18,484,AME,-0.4970057534260311,0.9631474103585658,short,0.0144621133804321,0.0245462656021118,0.0265630483627319
2025-12-18,485,ABT,-0.4970057534260311,0.9651394422310756,short,-0.0019928216934204,-0.0051016211509704,-0.0070147514343261
2025-12-18,486,GWW,-0.4970057534260311,0.9671314741035856,short,0.009609580039978,0.0055705308914184,0.0012584924697875
2025-12-18,487,AVB,-0.4970057534260311,0.9691235059760956,short,0.0189248323440551,0.021995186805725,0.0266286134719848
2025-12-18,488,ATO,-0.4970057534260311,0.9711155378486056,short,0.0038392543792724,0.0101979970932006,0.0124775171279907
2025-12-18,489,HSIC,-0.4970057534260311,0.9731075697211156,short,0.0029735565185546,-0.0149967074394226,-0.011764645576477
2025-12-18,490,AVY,-0.4970057534260311,0.9750996015936256,short,-0.0006623864173889,0.0030914545059204,0.0082803964614868
2025-12-18,491,AMZN,-0.4970057534260311,0.9770916334661356,short,0.004750370979309,0.0221245288848876,0.0207608938217163
2025-12-18,492,AMGN,-0.4970057534260311,0.9790836653386454,short,0.0122487545013427,0.0200989246368408,0.0068727731704711
2025-12-18,493,AOS,-0.4970057534260311,0.9810756972111554,short,0.0014703273773193,-0.0007352232933044,0.0010292530059814
2025-12-18,494,YUM,-0.4970057534260311,0.9830677290836654,short,0.0098862648010253,0.0037074089050292,-0.0096259713172912
2025-12-18,495,AON,-0.4970057534260311,0.9850597609561752,short,0.0154838562011718,0.018883466720581,0.0191121101379394
2025-12-18,496,VRTX,-0.4970057534260311,0.9870517928286852,short,0.0090091228485107,0.0148837566375732,0.0078474283218383
2025-12-18,497,VZ,-0.4970057534260311,0.9890438247011952,short,0.0040180683135986,0.0125565528869628,0.0165746212005615
2025-12-18,498,WAB,-0.4970057534260311,0.9910358565737052,short,0.0257704257965087,0.0167484283447265,0.0047191381454467
2025-12-18,499,WDAY,-0.4970057534260311,0.9930278884462151,short,-0.0029273033142089,-0.0081415772438049,0.0016466379165649
2025-12-18,500,XOM,-0.4970057534260311,0.9950199203187252,short,0.0125117301940917,0.0216813087463378,0.0329077243804931
2025-12-18,501,XYL,-0.4970057534260311,0.9970119521912352,short,0.0075323581695556,0.0047800540924072,0.0024625062942504
2025-12-18,502,ACGL,-0.4970057534260311,0.999003984063745,short,0.0095634460449218,0.0020790100097656,0.0019750595092773
2025-12-19,1,SNDK,0.1281057583785523,0.0009960159362549,long,0.0159717798233032,0.0373367071151733,-0.0034433007240295
2025-12-19,2,SATS,0.1281057583785523,0.0029880478087649,long,-0.0194709300994873,-0.0301249027252197,0.0029389858245849
2025-12-19,3,WBD,0.1281057583785523,0.0049800796812749,long,0.0139130353927612,0.0017391443252563,0.0066087245941162
2025-12-19,4,ALB,0.1281057583785523,0.0069721115537848,long,0.0090795755386352,0.0318474769592285,-0.0231807231903076
2025-12-19,5,COHR,0.1281057583785523,0.0089641434262948,long,0.0046601295471191,0.0038747787475585,-0.0218347311019897
2025-12-19,6,WDC,0.1212292463769067,0.0109561752988047,long,0.0084295272827148,0.027042269706726,-0.0039601325988769
2025-12-19,7,ORCL,0.1199523782108413,0.0129482071713147,long,-0.0153241753578186,-0.0019659399986267,-0.0058977603912353
2025-12-19,8,CIEN,0.1176670315145999,0.0149402390438247,long,0.0149524211883544,0.02082359790802,0.0068004131317138
2025-12-19,9,HOOD,0.1155644497715954,0.0169322709163346,long,-0.0174062848091125,-0.0346490740776062,-0.056549847126007
2025-12-19,10,NCLH,0.1141110908936993,0.0189243027888446,long,-0.0477956533432006,-0.0601565837860107,-0.0758137702941894
2025-12-19,11,CMG,0.1141110908936993,0.0209163346613545,long,-0.0034282207489013,-0.0029007792472839,-0.0232066512107849
2025-12-19,12,LITE,0.1112419555647105,0.0229083665338645,long,-0.0063352584838867,0.0022827386856079,-0.0479635000228881
2025-12-19,13,MU,0.1105488760313925,0.0249003984063745,long,-0.0011569857597351,0.029646873474121,0.0579919815063476
2025-12-19,14,SMCI,0.1102067308802069,0.0268924302788844,long,-0.0099774599075317,-0.0138397216796875,-0.0457032322883605
2025-12-19,15,STX,0.1086879377699498,0.0288844621513944,long,-0.0001768469810485,0.0119143724441528,-0.009793221950531
2025-12-19,16,APP,0.108446294288388,0.0308764940239043,long,-0.0070201158523559,-0.0264040231704711,-0.0543756484985351
2025-12-19,17,GNRC,0.1063037448485745,0.0328685258964143,long,-0.0012853145599365,0.0036414861679077,-0.0156372785568237
2025-12-19,18,VRT,0.1024466231080745,0.0348605577689243,long,6.008148193359375e-05,0.0080000162124633,-0.0114887356758117
2025-12-19,19,TER,0.0911963165082604,0.0368525896414342,long,0.0064902305603027,0.0085183382034301,-0.0027887821197509
2025-12-19,20,CVNA,0.0863431530300004,0.0388446215139442,long,0.008671760559082,0.0112549066543579,-0.0093175768852233
2025-12-19,21,RCL,0.0846800894617222,0.0408366533864541,long,-0.028065025806427,-0.0500781536102294,-0.0632793307304382
2025-12-19,22,DELL,0.0759609261167851,0.0428286852589641,long,0.0079772472381591,0.0207724571228027,0.01034677028656
2025-12-19,23,DDOG,0.074770517024657,0.0448207171314741,long,-0.0043006539344787,-0.02485191822052,-0.030738890171051
2025-12-19,24,ALGN,0.0682469186811692,0.046812749003984,long,-0.0158212184906005,-0.0057132244110107,-0.0071886181831359
2025-12-19,25,AMAT,0.0645589148276879,0.048804780876494,long,0.0047101974487304,0.011157751083374,0.0037063360214233
2025-12-19,26,DECK,0.0609670661930015,0.0507968127490039,long,-0.0120695233345031,0.0115787982940673,0.030615210533142
2025-12-19,27,COIN,0.0582760476371117,0.0527888446215139,long,-0.0225897431373596,-0.0443727374076843,-0.0657522678375244
2025-12-19,28,Q,0.0501609068563128,0.0547808764940239,long,0.0156307220458984,0.0283306837081909,0.025888442993164
2025-12-19,29,DG,0.0467699637146584,0.0567729083665338,long,-0.0237783789634704,0.0023268461227416,-0.0123618245124816
2025-12-19,30,DASH,0.0455024300329541,0.0587649402390438,long,-0.0093235373497009,-0.0040018558502197,-0.02877938747406
2025-12-19,473,DVN,-0.1584581276016455,0.9412350597609562,short,-0.0024704933166503,-0.0208619832992553,0.0107054710388183
2025-12-19,474,TSN,-0.1584581276016455,0.9432270916334662,short,-0.0144951939582824,-0.0013642311096191,0.0092087984085083
2025-12-19,475,TSCO,-0.1584581276016455,0.945219123505976,short,-0.0123742818832397,-0.006380558013916,-0.0262954235076904
2025-12-19,476,TRV,-0.1584581276016455,0.947211155378486,short,0.0028115510940551,0.001645803451538,0.0025373697280883
2025-12-19,477,TROW,-0.1584581276016455,0.949203187250996,short,-0.0073473453521728,-0.000477135181427,-0.0110687613487243
2025-12-19,478,TRMB,-0.1584581276016455,0.951195219123506,short,-0.0176936984062194,-0.0213544964790344,-0.0291641354560852
2025-12-19,479,TRGP,-0.1584581276016455,0.953187250996016,short,0.0116609334945678,0.0013138055801391,0.0163143873214721
2025-12-19,480,VMC,-0.1584581276016455,0.955179282868526,short,0.003288984298706,0.0079485177993774,-0.0102782249450683
2025-12-19,481,VLTO,-0.1584581276016455,0.957171314741036,short,0.0061758756637573,-0.0025488138198852,-0.0063719153404235
2025-12-19,482,AEP,-0.1584581276016455,0.959163346613546,short,0.0046240091323852,0.0091606378555297,0.011952519416809
2025-12-19,483,AEE,-0.1584581276016455,0.9611553784860558,short,-0.0011059641838073,0.0035189390182495,0.0128694772720336
2025-12-19,484,ADSK,-0.1584581276016455,0.9631474103585658,short,-0.00961834192276,0.0007987022399902,-0.0030951499938964
2025-12-19,485,ADP,-0.1584581276016455,0.9651394422310756,short,-0.0105296969413757,-0.0034649968147277,-0.0008084774017333
2025-12-19,486,CSX,-0.1584581276016455,0.9671314741035856,short,0.0013682842254638,0.0021892786026,-0.0032841563224792
2025-12-19,487,DTE,-0.1584581276016455,0.9691235059760956,short,0.0016367435455322,0.0057673454284667,0.0114566087722778
